Distance_(pixels),Gray_Value
1860,14.9931
1861,15.3125
1862,15.4931
1863,15.6736
1864,15.7917
1865,16.0694
1866,16.1736
1867,16.2708
1868,16.3333
1869,16.4167
1870,16.5764
1871,16.8542
1872,16.9792
1873,17.2639
1874,17.2014
1875,17.3889
1876,17.4306
1877,17.5694
1878,17.5972
1879,17.6528
1880,17.6458
1881,17.9583
1882,17.7222
1883,17.8750
1884,17.9514
1885,18.1458
1886,18.4931
1887,18.7083
1888,19.1111
1889,19.4236
1890,19.8819
1891,20.2778
1892,20.5417
1893,21.0069
1894,21.3819
1895,21.6944
1896,22.2847
1897,22.5764
1898,22.9861
1899,23.1667
1900,23.2014
1901,23.4375
1902,24.0694
1903,24.4375
1904,24.9375
1905,25.3542
1906,25.7222
1907,26.3889
1908,26.9861
1909,27.8542
1910,28.6111
1911,29.2708
1912,29.9931
1913,30.6875
1914,31.2361
1915,31.6111
1916,32.2431
1917,33.2083
1918,33.9653
1919,35.0139
1920,35.8611
1921,36.8889
1922,38.1111
1923,39.4097
1924,40.4722
1925,41.6736
1926,42.9514
1927,44.2986
1928,45.6389
1929,47.0694
1930,48.8750
1931,50.3333
1932,51.8681
1933,53.5833
1934,55.0208
1935,56.8889
1936,59.2778
1937,61.2431
1938,63.3264
1939,65.4167
1940,67.9514
1941,70.2639
1942,72.8125
1943,75.0000
1944,77.0556
1945,78.8264
1946,80.8750
1947,82.4722
1948,83.9653
1949,85.5833
1950,87.0069
1951,88.3542
1952,89.7708
1953,90.9028
1954,92.4653
1955,93.6181
1956,94.8056
1957,95.6042
1958,96.5486
1959,97.3194
1960,98.0972
1961,99.1111
1962,99.9097
1963,100.6111
1964,100.9653
1965,101.4514
1966,101.6806
1967,101.9792
1968,101.8333
1969,102.2569
1970,102.2014
1971,101.9792
1972,101.5347
1973,101.2431
1974,100.5972
1975,100.2917
1976,99.5556
1977,98.7847
1978,97.8472
1979,96.5625
1980,95.3542
1981,93.9931
1982,92.8542
1983,91.7639
1984,89.8264
1985,88.0556
1986,86.1042
1987,84.5000
1988,82.6944
1989,80.5417
1990,78.0556
1991,75.7917
1992,73.0139
1993,69.9375
1994,66.4514
1995,63.4444
1996,60.5972
1997,57.9097
1998,55.4028
1999,52.8542
2000,50.9306
2001,48.9028
2002,47.2639
2003,45.1667
2004,43.7847
2005,42.3056
2006,40.9306
2007,39.7847
2008,38.6042
2009,37.5208
2010,35.9097
2011,35.0139
2012,34.0625
2013,33.0694
2014,32.0417
2015,31.0903
2016,30.3542
2017,29.4931
2018,28.8125
2019,28.0972
2020,27.4514
2021,26.8750
2022,26.4306
2023,25.7569
2024,25.2778
2025,24.8403
2026,24.4028
2027,23.8472
2028,23.3542
2029,23.2569
2030,22.6458
2031,22.3472
2032,22.0000
2033,21.6944
2034,21.3125
2035,21.0625
2036,20.7847
2037,20.6458
2038,20.1667
2039,20.0208
2040,19.6736
2041,19.4722
2042,19.0208
2043,18.9653
2044,18.7500
2045,18.6111
2046,18.2639
2047,18.1458
2048,18.0208
2049,17.7361
2050,17.6111
2051,17.5139
2052,17.3750
2053,17.2500
2054,16.9931
2055,16.9444
2056,16.7014
2057,16.5139
2058,16.4583
2059,16.3472
2060,16.1806
2061,16.0972
2062,16.0486
2063,15.8958
2064,15.7500
2065,15.6736
2066,15.6875
2067,15.6667
2068,15.5069
2069,15.3958
2070,15.3542
2071,15.2361
2072,15.2569
2073,15.2569
2074,14.9931
2075,15.1042
2076,15.0000
2077,15.0069
2078,14.8750
2079,14.7500
2080,14.9028
2081,14.9028
2082,14.7917
2083,14.8403
2084,14.7778
2085,14.6875
2086,14.6806
2087,14.7847
2088,14.7014
2089,14.7986
2090,14.9306
2091,14.9583
2092,14.8889
2093,14.7986
2094,14.7153
2095,14.7500
2096,14.8264
2097,14.8403
2098,14.8264
2099,14.8403
2100,14.8056
2101,15.1250
2102,15.1875
2103,15.2153
2104,15.2014
2105,15.1875
2106,15.4306
2107,15.4861
2108,15.6528
2109,15.5903
2110,15.7500
2111,15.8403
2112,16.0278
2113,16.0486
2114,16.1111
2115,16.3056
2116,16.2778
2117,16.5278
2118,16.5694
2119,16.7986
2120,16.7639
2121,17.0069
2122,17.2431
2123,17.4861
2124,17.5972
2125,17.8958
2126,18.0556
2127,18.4097
2128,18.4236
2129,18.5903
2130,18.7500
2131,19.1806
2132,19.4028
2133,19.7083
2134,19.9583
2135,20.0903
2136,20.1597
2137,20.5972
2138,21.2153
2139,21.4097
2140,21.8472
2141,22.1389
2142,22.4931
2143,22.9375
2144,23.2569
2145,23.7569
2146,24.3403
2147,24.4792
2148,25.2569
2149,25.8333
2150,26.2222
2151,26.8681
2152,27.4236
2153,28.1250
2154,28.5556
2155,29.3611
2156,30.0417
2157,30.8889
2158,31.7083
2159,32.6458
2160,33.3819
2161,34.2361
2162,35.2847
2163,36.3819
2164,36.8542
2165,38.0486
2166,39.4236
2167,40.6042
2168,41.7917
2169,42.6875
2170,44.2222
2171,45.8125
2172,46.8472
2173,48.3403
2174,50.2986
2175,52.0833
2176,53.5347
2177,55.4653
2178,56.9861
2179,59.3194
2180,61.1042
2181,63.5000
2182,65.7778
2183,67.8819
2184,70.3472
2185,72.4931
2186,74.4931
2187,76.5347
2188,78.5625
2189,80.5139
2190,81.9583
2191,83.5625
2192,85.0833
2193,86.6389
2194,87.8472
2195,89.5069
2196,90.5486
2197,91.8403
2198,92.8889
2199,93.9583
2200,95.0278
2201,96.4583
2202,97.2917
2203,98.0833
2204,98.9514
2205,99.6389
2206,100.4306
2207,100.9653
2208,101.3403
2209,101.9097
2210,102.3264
2211,102.6528
2212,102.6111
2213,102.7917
2214,102.6458
2215,102.4931
2216,102.2639
2217,101.7778
2218,101.4792
2219,100.7083
2220,100.0625
2221,99.0278
2222,98.3264
2223,97.2847
2224,96.1458
2225,95.0000
2226,93.6389
2227,91.8958
2228,90.5278
2229,88.7569
2230,87.3750
2231,85.5069
2232,83.3194
2233,81.2569
2234,78.8889
2235,76.4514
2236,73.6389
2237,70.1181
2238,67.1528
2239,64.2639
2240,61.2778
2241,58.3819
2242,55.8194
2243,53.2778
2244,51.2500
2245,49.4653
2246,47.7500
2247,45.9097
2248,44.3194
2249,42.9722
2250,41.5000
2251,40.2708
2252,38.8611
2253,37.6389
2254,36.6111
2255,35.4861
2256,34.1458
2257,33.2986
2258,32.5556
2259,31.5972
2260,30.5208
2261,29.8056
2262,29.3125
2263,28.5347
2264,27.6458
2265,27.1458
2266,26.5347
2267,26.0347
2268,25.3542
2269,25.2153
2270,24.6319
2271,24.2639
2272,24.0417
2273,23.3542
2274,22.9375
2275,22.6875
2276,22.2083
2277,22.1319
2278,21.5278
2279,21.2361
2280,20.8403
2281,20.5486
2282,20.2361
2283,20.0347
2284,19.7778
2285,19.5417
2286,19.1597
2287,19.2083
2288,18.8056
2289,18.4375
2290,18.5625
2291,18.3958
2292,18.1042
2293,18.0208
2294,17.5972
2295,17.5347
2296,17.5556
2297,17.1944
2298,17.1111
2299,16.8542
2300,16.8889
2301,16.4861
2302,16.4306
2303,16.2361
2304,16.2778
2305,16.0972
2306,16.0347
2307,15.9583
2308,15.8889
2309,15.7361
2310,15.6597
2311,15.5694
2312,15.4792
2313,15.4792
2314,15.4097
2315,15.1944
2316,15.3403
2317,15.0764
2318,15.1042
2319,15.1528
2320,14.8958
2321,15.0556
2322,14.9375
2323,14.8333
2324,14.8819
2325,14.7639
2326,14.7361
2327,14.8056
2328,14.8333
2329,14.7986
2330,14.7431
2331,14.7361
2332,14.8125
2333,14.7639
2334,14.6875
2335,14.6458
2336,14.5764
2337,14.6319
2338,14.6806
2339,14.6736
2340,14.6389
2341,14.7500
2342,14.5972
2343,14.7500
2344,14.7778
2345,14.8403
2346,14.8194
2347,14.8611
2348,14.9097
2349,15.0139
2350,15.0486
2351,15.1181
2352,15.2847
2353,15.2917
2354,15.2847
2355,15.4097
2356,15.4722
2357,15.5625
2358,15.7292
2359,15.7361
2360,15.9792
2361,16.1181
2362,16.1875
2363,16.4375
2364,16.5833
2365,16.7569
2366,16.8403
2367,16.9375
2368,17.2361
2369,17.4167
2370,17.5694
2371,17.8889
2372,17.9792
2373,18.1667
2374,18.4722
2375,18.7639
2376,18.9653
2377,19.2222
2378,19.3333
2379,19.7083
2380,19.9306
2381,20.2500
2382,20.1944
2383,20.8542
2384,20.9514
2385,21.2639
2386,21.6667
2387,22.0278
2388,22.1528
2389,22.6250
2390,22.8889
2391,23.2500
2392,23.6458
2393,24.0903
2394,24.4931
2395,25.0764
2396,25.5486
2397,26.0764
2398,26.5694
2399,27.1667
2400,27.8333
2401,28.4167
2402,28.9722
2403,29.9028
2404,30.4375
2405,31.2222
2406,32.0556
2407,32.8125
2408,33.6597
2409,34.7639
2410,35.8681
2411,37.0417
2412,37.6597
2413,38.7708
2414,40.0417
2415,41.1667
2416,42.7083
2417,43.6319
2418,45.0347
2419,46.6319
2420,47.9306
2421,49.1319
2422,50.8542
2423,52.6319
2424,55.8889
2425,56.2500
2426,58.2222
2427,60.0278
2428,61.8125
2429,64.1389
2430,66.2986
2431,68.8264
2432,70.9792
2433,73.2014
2434,75.2778
2435,77.3611
2436,79.2292
2437,80.8819
2438,82.5556
2439,84.2569
2440,85.6736
2441,86.9236
2442,88.2917
2443,89.5278
2444,90.6319
2445,91.8889
2446,93.1250
2447,93.9931
2448,95.3194
2449,96.4375
2450,97.1875
2451,98.0556
2452,98.7778
2453,99.4722
2454,100.1875
2455,100.5972
2456,101.1458
2457,101.3542
2458,101.9236
2459,101.8264
2460,102.1736
2461,102.0208
2462,101.8750
2463,101.5625
2464,101.1806
2465,100.7708
2466,100.0347
2467,99.5833
2468,98.6319
2469,98.0139
2470,97.0833
2471,96.2014
2472,95.1111
2473,93.8819
2474,92.7361
2475,91.1806
2476,89.6111
2477,87.8264
2478,85.7847
2479,84.1806
2480,82.1111
2481,80.0764
2482,77.8403
2483,75.0903
2484,71.8819
2485,68.5833
2486,65.1528
2487,62.1806
2488,59.6458
2489,56.8958
2490,54.5208
2491,52.5347
2492,50.0972
2493,48.3056
2494,46.5694
2495,44.9583
2496,43.1319
2497,42.0764
2498,40.6528
2499,39.6597
2500,38.3125
2501,37.1667
2502,35.8542
2503,35.1181
2504,33.4097
2505,32.5069
2506,31.7292
2507,30.9722
2508,30.1389
2509,29.1806
2510,28.4861
2511,27.9028
2512,27.2708
2513,26.6597
2514,26.2014
2515,25.6111
2516,25.1458
2517,24.6944
2518,24.0417
2519,23.7778
2520,23.3611
2521,22.6319
2522,22.5278
2523,22.0694
2524,21.7847
2525,21.2708
2526,21.0139
2527,20.8750
2528,20.4236
2529,20.1528
2530,19.9514
2531,19.7569
2532,19.5417
2533,19.3403
2534,18.9931
2535,18.8472
2536,18.5208
2537,18.3194
2538,17.8889
2539,17.8819
2540,17.6319
2541,17.5278
2542,17.4306
2543,17.2431
2544,17.1042
2545,16.8333
2546,16.6806
2547,16.6250
2548,16.5556
2549,16.4861
2550,16.2847
2551,16.0833
2552,15.9097
2553,16.0903
2554,15.8333
2555,15.8472
2556,15.5972
2557,15.4514
2558,15.5069
2559,15.2917
2560,15.3333
2561,15.1875
2562,15.0417
2563,14.9861
2564,15.0556
2565,14.8542
2566,14.9097
2567,14.7778
2568,14.8819
2569,14.7153
2570,14.7569
2571,14.5347
2572,14.4722
2573,14.5694
2574,14.5139
2575,14.6042
2576,14.5139
2577,14.4375
2578,14.2569
2579,14.3958
2580,14.3472
2581,14.4653
2582,14.4236
2583,14.4514
2584,14.3472
2585,14.3542
2586,14.4861
2587,14.4792
2588,14.3819
2589,14.2917
2590,14.4514
2591,14.3403
2592,14.4931
2593,14.4028
2594,14.4514
2595,14.4306
2596,14.6111
2597,14.7361
2598,14.8403
2599,14.6181
2600,14.7083
2601,14.8264
2602,14.8125
2603,14.9931
2604,15.0139
2605,15.1944
2606,15.1944
2607,15.4444
2608,15.4583
2609,15.5486
2610,15.6597
2611,15.8542
2612,15.8333
2613,16.0972
2614,16.1875
2615,16.3472
2616,16.6042
2617,16.6667
2618,16.8681
2619,17.0556
2620,17.3819
2621,17.3958
2622,17.8472
2623,17.8542
2624,17.9444
2625,18.2014
2626,18.4236
2627,18.5486
2628,18.7708
2629,19.1667
2630,19.0625
2631,19.5139
2632,19.7847
2633,20.0625
2634,20.2361
2635,20.4583
2636,20.7361
2637,21.0764
2638,21.4028
2639,21.8333
2640,22.1181
2641,22.3194
2642,22.7708
2643,23.3542
2644,23.6944
2645,24.0972
2646,24.7847
2647,25.2292
2648,25.4931
2649,26.2778
2650,26.8889
2651,27.2639
2652,27.9306
2653,28.6458
2654,29.2986
2655,30.0625
2656,31.0069
2657,31.7500
2658,32.4792
2659,33.5208
2660,34.3056
2661,35.4306
2662,36.2083
2663,37.0972
2664,38.2708
2665,39.2083
2666,40.2083
2667,41.4306
2668,42.5694
2669,44.2847
2670,45.4236
2671,46.9375
2672,48.3542
2673,49.5486
2674,51.0903
2675,52.9583
2676,54.5347
2677,56.6111
2678,58.3194
2679,59.8472
2680,62.0972
2681,63.9861
2682,66.1875
2683,68.6042
2684,70.6458
2685,73.5139
2686,75.1458
2687,77.2361
2688,78.6528
2689,80.6111
2690,81.8750
2691,83.7431
2692,84.9097
2693,86.2847
2694,87.8542
2695,89.0903
2696,90.3819
2697,91.5139
2698,92.6111
2699,93.8333
2700,94.7917
2701,95.6458
2702,96.5208
2703,97.0903
2704,97.8194
2705,98.5208
2706,98.9514
2707,99.4514
2708,100.0000
2709,100.5208
2710,100.4653
2711,100.9306
2712,101.2431
2713,101.1389
2714,100.7639
2715,100.7917
2716,100.5069
2717,99.9792
2718,99.4722
2719,99.2083
2720,98.3056
2721,97.3681
2722,96.4931
2723,95.4792
2724,94.1181
2725,92.8750
2726,91.4097
2727,89.9722
2728,88.2500
2729,86.5069
2730,85.2014
2731,83.2222
2732,80.9167
2733,79.0139
2734,76.2986
2735,74.0833
2736,70.8958
2737,67.7569
2738,64.1111
2739,61.1389
2740,58.2569
2741,55.6597
2742,52.8958
2743,50.9097
2744,48.6806
2745,46.7708
2746,45.0139
2747,43.4861
2748,41.8611
2749,40.9236
2750,39.6319
2751,38.5347
2752,37.2153
2753,36.1042
2754,34.9931
2755,33.7917
2756,32.9167
2757,31.8333
2758,31.0833
2759,30.2639
2760,29.3611
2761,28.4583
2762,27.7778
2763,27.0625
2764,26.3125
2765,25.7986
2766,25.0764
2767,24.5694
2768,24.2222
2769,23.9167
2770,23.3750
2771,22.9653
2772,22.8819
2773,22.3472
2774,21.9653
2775,21.4028
2776,21.1597
2777,20.7847
2778,20.6875
2779,20.1667
2780,19.9514
2781,19.7361
2782,19.3819
2783,19.0764
2784,18.8194
2785,18.6736
2786,18.5139
2787,18.3264
2788,18.0278
2789,17.9167
2790,17.5972
2791,17.5556
2792,17.6042
2793,17.2708
2794,17.0347
2795,17.0069
2796,16.9028
2797,16.6875
2798,16.5556
2799,16.3958
2800,16.3889
2801,16.1458
2802,15.8333
2803,15.6250
2804,15.7431
2805,15.5833
2806,15.4167
2807,15.3264
2808,15.2569
2809,15.0694
2810,14.9444
2811,14.9792
2812,14.8750
2813,14.8194
2814,14.7222
2815,14.7639
2816,14.5208
2817,14.6806
2818,14.5625
2819,14.4514
2820,14.3264
2821,14.2569
2822,14.1597
2823,14.0972
2824,14.0417
2825,14.2083
2826,13.9583
2827,14.0417
2828,14.0139
2829,13.9722
2830,13.9444
2831,13.9583
2832,13.9097
2833,13.9514
2834,13.8819
2835,14.0139
2836,13.8333
2837,13.8681
2838,13.9583
2839,13.8958
2840,13.8889
2841,13.8472
2842,14.0972
2843,13.8681
2844,14.0694
2845,14.0556
2846,14.0694
2847,14.0764
2848,14.0972
2849,14.1250
2850,14.2222
2851,14.1528
2852,14.2014
2853,14.2361
2854,14.3958
2855,14.3542
2856,14.4583
2857,14.5625
2858,14.5903
2859,14.5556
2860,14.6042
2861,14.8611
2862,14.9931
2863,15.1181
2864,15.1944
2865,15.2153
2866,15.3194
2867,15.5764
2868,15.6806
2869,15.5694
2870,15.8403
2871,15.9792
2872,16.1389
2873,16.2569
2874,16.5069
2875,16.6528
2876,16.8611
2877,17.0903
2878,17.2222
2879,17.4514
2880,17.5694
2881,18.0625
2882,18.0903
2883,18.5208
2884,18.6667
2885,18.9375
2886,19.2500
2887,19.3333
2888,19.7292
2889,20.1458
2890,20.3264
2891,20.7361
2892,20.9306
2893,21.5625
2894,21.7014
2895,22.0764
2896,22.4236
2897,23.2569
2898,23.4306
2899,23.6597
2900,24.1597
2901,24.7014
2902,25.1875
2903,25.6944
2904,25.9861
2905,26.5903
2906,26.9722
2907,29.6944
2908,28.2083
2909,28.8542
2910,29.5278
2911,30.1528
2912,30.8611
2913,31.5972
2914,32.3333
2915,33.1944
2916,34.3125
2917,35.2917
2918,36.1042
2919,36.8472
2920,37.7708
2921,38.9722
2922,40.0069
2923,41.0069
2924,42.3750
2925,43.9583
2926,45.0278
2927,46.7639
2928,48.0833
2929,49.3819
2930,50.8542
2931,52.6389
2932,54.3056
2933,55.8194
2934,57.4792
2935,59.6458
2936,61.9583
2937,64.1944
2938,65.7986
2939,67.9792
2940,70.4236
2941,72.9583
2942,74.9167
2943,76.6389
2944,78.6319
2945,80.5347
2946,82.0347
2947,83.4444
2948,85.1250
2949,86.2847
2950,87.4444
2951,89.1528
2952,90.1250
2953,91.1736
2954,92.2222
2955,93.5347
2956,94.4792
2957,95.3681
2958,96.2778
2959,97.2292
2960,97.7083
2961,98.3958
2962,98.8750
2963,99.7292
2964,100.5208
2965,100.2778
2966,100.5417
2967,100.9028
2968,101.0903
2969,100.7500
2970,100.7431
2971,100.6042
2972,100.1528
2973,99.7292
2974,99.2153
2975,98.7014
2976,97.8056
2977,97.1528
2978,96.1528
2979,95.2014
2980,93.9722
2981,92.6875
2982,91.4375
2983,89.8125
2984,88.1875
2985,86.7778
2986,84.6875
2987,82.9306
2988,80.8264
2989,78.6667
2990,76.4028
2991,73.7222
2992,70.1944
2993,67.0417
2994,63.8681
2995,60.6111
2996,57.9028
2997,55.2222
2998,52.7222
2999,50.2639
3000,48.4236
3001,46.7361
3002,44.7986
3003,43.4722
3004,41.6875
3005,40.2986
3006,39.1111
3007,37.7500
3008,36.5208
3009,35.6528
3010,34.6875
3011,33.6111
3012,32.4167
3013,31.5694
3014,30.9167
3015,30.2361
3016,29.2014
3017,28.6250
3018,27.9514
3019,27.0000
3020,26.3611
3021,25.7986
3022,25.0417
3023,24.7708
3024,24.3681
3025,23.6597
3026,23.0347
3027,22.8681
3028,22.3472
3029,21.8194
3030,21.4444
3031,21.3403
3032,20.8750
3033,20.7014
3034,20.2500
3035,20.0972
3036,19.7986
3037,19.4792
3038,19.0903
3039,18.8958
3040,18.5764
3041,18.4097
3042,18.1528
3043,17.8819
3044,17.7153
3045,17.4236
3046,17.3472
3047,17.2569
3048,16.7500
3049,16.7014
3050,16.5694
3051,16.3958
3052,16.2431
3053,16.0417
3054,15.9167
3055,15.5764
3056,15.5764
3057,15.5069
3058,15.2431
3059,15.2986
3060,15.0764
3061,15.1042
3062,14.8819
3063,14.8125
3064,14.6250
3065,14.5069
3066,14.4722
3067,14.4236
3068,14.4097
3069,14.2569
3070,14.0764
3071,14.0208
3072,14.0069
3073,13.8542
3074,14.0208
3075,13.8056
3076,13.8611
3077,13.6597
3078,13.7292
3079,13.6389
