ts_ext,pixels,multiplicity,vertical_dimension,horizontal_dimension,ratio_x_y,ratio_x_y_bin,density
765576214,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765576317,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765586788,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765586881,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765593757,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765594842,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765594925,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765597381,"[(149, 223)]",1,1,1,1.0,1.0,1.0
765610027,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765610204,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765611059,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765611167,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765621211,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765621306,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765622246,"[(310, 126)]",1,1,1,1.0,1.0,1.0
765622287,"[(310, 126)]",1,1,1,1.0,1.0,1.0
765629197,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765629365,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765643428,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765643576,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765655673,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765655747,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765661306,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765661445,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765670419,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765689142,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765689191,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765690317,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765701990,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765702051,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765715559,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765725404,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765725497,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765731132,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765731218,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765731548,"[(402, 426)]",1,1,1,1.0,1.0,1.0
765736012,"[(29, 22)]",1,1,1,1.0,1.0,1.0
765739145,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765739213,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765739645,"[(341, 414)]",1,1,1,1.0,1.0,1.0
765739692,"[(341, 414)]",1,1,1,1.0,1.0,1.0
765754493,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765754554,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765760409,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765760667,"[(283, 141)]",1,1,1,1.0,1.0,1.0
765764613,"[(62, 249)]",1,1,1,1.0,1.0,1.0
765768138,"[(4, 462)]",1,1,1,1.0,1.0,1.0
765773044,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765781256,"[(120, 385)]",1,1,1,1.0,1.0,1.0
765785051,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765785120,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765786710,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765788930,"[(311, 133)]",1,1,1,1.0,1.0,1.0
765797590,"[(26, 257)]",1,1,1,1.0,1.0,1.0
765798904,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765799028,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765810030,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765813544,"[(243, 46)]",1,1,1,1.0,1.0,1.0
765827269,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765833640,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765846798,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765868621,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765873249,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765880074,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765880129,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765891203,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765891359,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765906735,"[(165, 240)]",1,1,1,1.0,1.0,1.0
765910199,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765910301,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765911077,"[(255, 24)]",1,1,1,1.0,1.0,1.0
765919327,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765919445,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765937049,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765939425,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765952091,"[(150, 244)]",1,1,1,1.0,1.0,1.0
765956160,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765956287,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765959558,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765959660,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765960060,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765960472,"[(41, 235)]",1,1,1,1.0,1.0,1.0
765963027,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765964575,"[(165, 301)]",1,1,1,1.0,1.0,1.0
765972750,"[(381, 435)]",1,1,1,1.0,1.0,1.0
765973182,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765973273,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765981052,"[(211, 368)]",1,1,1,1.0,1.0,1.0
765984655,"[(85, 405)]",1,1,1,1.0,1.0,1.0
765985115,"[(69, 363)]",1,1,1,1.0,1.0,1.0
765997329,"[(109, 329)]",1,1,1,1.0,1.0,1.0
765997403,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766001374,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766001485,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766017160,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766017249,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766049011,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766049121,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766052557,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766067828,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766067873,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766069899,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766070088,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766114724,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766114818,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766120547,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766124944,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766134754,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766134869,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766143804,"[(243, 92)]",1,1,1,1.0,1.0,1.0
766143881,"[(243, 92)]",1,1,1,1.0,1.0,1.0
766150533,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766150672,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766156913,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766164042,"[(265, 269)]",1,1,1,1.0,1.0,1.0
766174158,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766176125,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766176299,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766193156,"[(272, 361)]",1,1,1,1.0,1.0,1.0
766197119,"[(0, 239)]",1,1,1,1.0,1.0,1.0
766205171,"[(187, 21)]",1,1,1,1.0,1.0,1.0
766209700,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766209824,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766212789,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766223517,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766223675,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766225988,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766226057,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766247828,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766248754,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766248825,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766251780,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766251842,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766274618,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766274753,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766275365,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766309903,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766310513,"[(375, 13)]",1,1,1,1.0,1.0,1.0
766318789,"[(305, 61)]",1,1,1,1.0,1.0,1.0
766339433,"[(15, 448)]",1,1,1,1.0,1.0,1.0
766355478,"[(107, 220)]",1,1,1,1.0,1.0,1.0
766367971,"[(356, 363)]",1,1,1,1.0,1.0,1.0
766376217,"[(73, 462)]",1,1,1,1.0,1.0,1.0
766380648,"[(349, 251)]",1,1,1,1.0,1.0,1.0
766384655,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766384761,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766392308,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766392420,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766394607,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766417164,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766417251,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766419039,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766419147,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766444157,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766444366,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766463185,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766463331,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766502066,"[(53, 80)]",1,1,1,1.0,1.0,1.0
766513488,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766513585,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766514226,"[(348, 394)]",1,1,1,1.0,1.0,1.0
766543593,"[(408, 83)]",1,1,1,1.0,1.0,1.0
766547083,"[(365, 129)]",1,1,1,1.0,1.0,1.0
766551432,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766555739,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766555882,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766565770,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766565890,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766567651,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766567781,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766568255,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766568314,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766575867,"[(154, 465)]",1,1,1,1.0,1.0,1.0
766576608,"[(333, 209)]",1,1,1,1.0,1.0,1.0
766588195,"[(117, 95)]",1,1,1,1.0,1.0,1.0
766591783,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766591856,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766592649,"[(249, 461)]",1,1,1,1.0,1.0,1.0
766607040,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766607148,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766613327,"[(65, 141)]",1,1,1,1.0,1.0,1.0
766625732,"[(396, 463)]",1,1,1,1.0,1.0,1.0
766632237,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766693593,"[(367, 11)]",1,1,1,1.0,1.0,1.0
766714372,"[(129, 475)]",1,1,1,1.0,1.0,1.0
766722401,"[(0, 473)]",1,1,1,1.0,1.0,1.0
766730549,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766739274,"[(186, 468)]",1,1,1,1.0,1.0,1.0
766751253,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766751430,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766755282,"[(14, 208)]",1,1,1,1.0,1.0,1.0
766759517,"[(287, 306), (287, 305), (287, 306)]",3,1,2,2.0,2.0,1.0
766759581,"[(318, 249), (318, 250), (318, 249)]",3,1,2,2.0,2.0,1.0
766767675,"[(101, 327), (101, 327), (101, 328)]",3,1,2,2.0,2.0,1.0
766767682,"[(220, 378), (220, 377)]",2,1,2,2.0,2.0,1.0
766767692,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766767717,"[(220, 378)]",1,1,1,1.0,1.0,1.0
766767833,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766772141,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766772158,"[(365, 336)]",1,1,1,1.0,1.0,1.0
766772197,"[(365, 336)]",1,1,1,1.0,1.0,1.0
766772290,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766779521,"[(39, 9)]",1,1,1,1.0,1.0,1.0
766796702,"[(347, 120)]",1,1,1,1.0,1.0,1.0
766860330,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766930684,"[(173, 464)]",1,1,1,1.0,1.0,1.0
766959439,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766959580,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766959794,"[(399, 157)]",1,1,1,1.0,1.0,1.0
766963364,"[(218, 281)]",1,1,1,1.0,1.0,1.0
766967726,"[(258, 315)]",1,1,1,1.0,1.0,1.0
766972033,"[(118, 334)]",1,1,1,1.0,1.0,1.0
766972049,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766972176,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766975885,"[(329, 302)]",1,1,1,1.0,1.0,1.0
766984083,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766984102,"[(215, 350)]",1,1,1,1.0,1.0,1.0
766984208,"[(109, 329)]",1,1,1,1.0,1.0,1.0
766987754,"[(222, 43)]",1,1,1,1.0,1.0,1.0
767010027,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767010116,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767085217,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767085298,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767101386,"[(363, 183)]",1,1,1,1.0,1.0,1.0
767114490,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767116122,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767134049,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767134210,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767152557,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767152722,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767185636,"[(306, 98)]",1,1,1,1.0,1.0,1.0
767213255,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767213349,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767303931,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767303991,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767309437,"[(19, 211)]",1,1,1,1.0,1.0,1.0
767338305,"[(293, 274)]",1,1,1,1.0,1.0,1.0
767342611,"[(160, 260)]",1,1,1,1.0,1.0,1.0
767354950,"[(363, 270)]",1,1,1,1.0,1.0,1.0
767375634,"[(349, 343)]",1,1,1,1.0,1.0,1.0
767375650,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767375798,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767382975,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767383085,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767404120,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767404892,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767509355,"[(378, 253)]",1,1,1,1.0,1.0,1.0
767517683,"[(128, 141)]",1,1,1,1.0,1.0,1.0
767525275,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767525456,"[(338, 334)]",1,1,1,1.0,1.0,1.0
767525471,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767525669,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767529950,"[(79, 303)]",1,1,1,1.0,1.0,1.0
767557194,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767558820,"[(146, 267)]",1,1,1,1.0,1.0,1.0
767571370,"[(416, 355)]",1,1,1,1.0,1.0,1.0
767579057,"[(171, 47)]",1,1,1,1.0,1.0,1.0
767587711,"[(324, 16)]",1,1,1,1.0,1.0,1.0
767692613,"[(71, 157)]",1,1,1,1.0,1.0,1.0
767696817,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767708393,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767708490,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767729951,"[(124, 359)]",1,1,1,1.0,1.0,1.0
767737950,"[(271, 357)]",1,1,1,1.0,1.0,1.0
767738053,"[(0, 358)]",1,1,1,1.0,1.0,1.0
767766863,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767766928,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767773805,"[(109, 329)]",1,1,1,1.0,1.0,1.0
767916864,"[(409, 403)]",1,1,1,1.0,1.0,1.0
767921287,"[(21, 305)]",1,1,1,1.0,1.0,1.0
767921556,"[(156, 453), (156, 454), (156, 453)]",3,1,2,2.0,2.0,1.0
767925986,"[(54, 67)]",1,1,1,1.0,1.0,1.0
767929732,"[(159, 309)]",1,1,1,1.0,1.0,1.0
767929881,"[(370, 352)]",1,1,1,1.0,1.0,1.0
767933532,"[(175, 402)]",1,1,1,1.0,1.0,1.0
767954091,"[(162, 92)]",1,1,1,1.0,1.0,1.0
768108705,"[(7, 195)]",1,1,1,1.0,1.0,1.0
768109028,"[(65, 56), (65, 55)]",2,1,2,2.0,2.0,1.0
768133190,"[(45, 416)]",1,1,1,1.0,1.0,1.0
768133241,"[(45, 416)]",1,1,1,1.0,1.0,1.0
768133394,"[(37, 370)]",1,1,1,1.0,1.0,1.0
768137201,"[(272, 88)]",1,1,1,1.0,1.0,1.0
768137749,"[(146, 247), (146, 248)]",2,1,2,2.0,2.0,1.0
768141424,"[(219, 471)]",1,1,1,1.0,1.0,1.0
768145347,"[(322, 10)]",1,1,1,1.0,1.0,1.0
768145933,"[(89, 266)]",1,1,1,1.0,1.0,1.0
768158358,"[(289, 429)]",1,1,1,1.0,1.0,1.0
768166700,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768166897,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768173346,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768173433,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768186925,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768186978,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768203037,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768203153,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768209113,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768209266,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768257423,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768257508,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768259190,"[(397, 132)]",1,1,1,1.0,1.0,1.0
768259248,"[(397, 132)]",1,1,1,1.0,1.0,1.0
768259986,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768260077,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768329323,"[(175, 306)]",1,1,1,1.0,1.0,1.0
768333212,"[(212, 409)]",1,1,1,1.0,1.0,1.0
768337205,"[(34, 95)]",1,1,1,1.0,1.0,1.0
768337465,"[(195, 373)]",1,1,1,1.0,1.0,1.0
768341224,"[(156, 466)]",1,1,1,1.0,1.0,1.0
768346162,"[(341, 417)]",1,1,1,1.0,1.0,1.0
768358000,"[(79, 381)]",1,1,1,1.0,1.0,1.0
768358298,"[(38, 428)]",1,1,1,1.0,1.0,1.0
768378617,"[(350, 53)]",1,1,1,1.0,1.0,1.0
768431398,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768431583,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768464032,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768479919,"[(106, 471), (106, 472)]",2,1,2,2.0,2.0,1.0
768500259,"[(87, 228)]",1,1,1,1.0,1.0,1.0
768500816,"[(249, 29)]",1,1,1,1.0,1.0,1.0
768516368,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768516534,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768527420,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768537512,"[(106, 213)]",1,1,1,1.0,1.0,1.0
768537575,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768537664,"[(62, 360)]",1,1,1,1.0,1.0,1.0
768545368,"[(185, 271)]",1,1,1,1.0,1.0,1.0
768561736,"[(60, 59)]",1,1,1,1.0,1.0,1.0
768657347,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768657460,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768659857,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768666721,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768666789,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768670585,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768683976,"[(359, 10)]",1,1,1,1.0,1.0,1.0
768691154,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768691240,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768694737,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768694945,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768700149,"[(197, 260)]",1,1,1,1.0,1.0,1.0
768721149,"[(330, 454)]",1,1,1,1.0,1.0,1.0
768732823,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768732982,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768733162,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768733267,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768736621,"[(88, 10)]",1,1,1,1.0,1.0,1.0
768737396,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768737468,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768749411,"[(240, 266)]",1,1,1,1.0,1.0,1.0
768819070,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768879061,"[(329, 354)]",1,1,1,1.0,1.0,1.0
768887260,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768887276,"[(360, 330)]",1,1,1,1.0,1.0,1.0
768906293,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768912316,"[(95, 380), (95, 379), (95, 380)]",3,1,2,2.0,2.0,1.0
768916300,"[(154, 298)]",1,1,1,1.0,1.0,1.0
768916388,"[(208, 194)]",1,1,1,1.0,1.0,1.0
768920128,"[(318, 108)]",1,1,1,1.0,1.0,1.0
768928307,"[(353, 17), (353, 18)]",2,1,2,2.0,2.0,1.0
768928586,"[(174, 97)]",1,1,1,1.0,1.0,1.0
768941198,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768941220,"[(286, 323)]",1,1,1,1.0,1.0,1.0
768941364,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768942111,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768942207,"[(109, 329)]",1,1,1,1.0,1.0,1.0
768947533,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769044201,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769044383,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769075071,"[(251, 156)]",1,1,1,1.0,1.0,1.0
769091508,"[(313, 189)]",1,1,1,1.0,1.0,1.0
769105417,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769105535,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769112202,"[(223, 219)]",1,1,1,1.0,1.0,1.0
769181134,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769181262,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769181625,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769184309,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769184451,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769226921,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769262428,"[(385, 358), (385, 358), (385, 357)]",3,1,2,2.0,2.0,1.0
769270618,"[(288, 370)]",1,1,1,1.0,1.0,1.0
769286865,"[(269, 189)]",1,1,1,1.0,1.0,1.0
769293193,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769293479,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769293720,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769295247,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769295265,"[(199, 325)]",1,1,1,1.0,1.0,1.0
769296467,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769296823,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769297537,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769297732,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769299403,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769299500,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769300366,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769300435,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769300655,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769301276,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769301468,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769303920,"[(79, 287)]",1,1,1,1.0,1.0,1.0
769306062,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769306170,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769307684,"[(314, 333)]",1,1,1,1.0,1.0,1.0
769307699,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769307848,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769310300,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769310493,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769311583,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769311821,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769312223,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769312286,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769313292,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769313381,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769314253,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769315556,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769315640,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769317008,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769317155,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769317447,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769317647,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769320692,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769320910,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769321549,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769322028,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769322421,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769322556,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769324645,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769324774,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769324960,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769331315,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769331538,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769331877,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769332117,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769334311,"[(109, 329)]",1,1,1,1.0,1.0,1.0
769334465,"[(109, 329)]",1,1,1,1.0,1.0,1.0
